# GJJ 模型关键词索引表 (Model Keywords Index)
# 
# 用途说明：
# 1. 统一管理所有模型的关键词（去扩展名、去量化参数）
# 2. 支持模糊搜索和子目录匹配
# 3. 方便维护和扩展
#
# 字段说明：
# - id: 唯一标识符（小写，使用连字符分隔）
# - category: 模型类别 (unet/clip/vae/lora/controlnet/upscaler/audio/embedding)
# - keywords: 搜索关键词（多个用 | 分隔，已去除扩展名和量化参数）
# - display_name: 显示名称（人类可读）
# - description: 描述信息
# - tags: 标签（多个用 | 分隔）
# - priority: 优先级（0-100，数字越大越优先匹配）
#
# 规范化规则：
# 1. 去除扩展名：.safetensors, .ckpt, .pth, .pt, .bin, .gguf, .onnx
# 2. 去除量化参数：_fp8, _fp16, _bf16, _fp4, _nvfp4, _e4m3fn, _scaled, _turbo 等
# 3. 统一使用小写字母和连字符
#
# 示例：
# 原始文件名: "ltx-2.3-22b-distilled_transformer_only_fp8_input_scaled_v3.safetensors"
# 规范化后: "ltx-2.3-22b-distilled-transformer-only"
# 关键词: "ltx|2.3|22b|distilled|transformer|only"

flux-krea	unet	flux1-krea|flux krea	Flux Krea	Flux Krea 优化版模型	flux|optimized	85
flux-redux	unet	flux1-redux|flux redux	Flux Redux	Flux Redux 风格迁移模型	flux|style	80
flux-schnell	unet	flux1-schnell|flux schnell	Flux Schnell	Flux 快速版主扩散模型	flux|fast	95
flux1-canny-dev	unet	flux1|canny|dev	Flux1 Canny Dev	Flux1 Canny Dev (unet)	unet|diffusion-models	60
flux1-dev-fp8	unet	flux1|dev|fp8	Flux1 Dev Fp8	Flux1 Dev Fp8 (unet)	unet|checkpoints	90
flux1-fill-dev	unet	flux1|fill|dev	Flux1 Fill Dev	Flux1 Fill Dev (unet)	unet|diffusion-models	60
flux1-krea-dev	unet	flux1|krea|dev	Flux1 Krea Dev	Flux1 Krea Dev (unet)	unet|diffusion-models	60
flux1-redux-dev	unet	flux1|redux|dev	Flux1 Redux Dev	Flux1 Redux Dev (unet)	unet|style-models	60
flux1-schnell-fp8-e4m3fn	unet	flux1|schnell|fp8|e4m3fn	Flux1 Schnell Fp8 E4M3Fn	Flux1 Schnell Fp8 E4M3Fn (unet)	unet|diffusion-models	60
flux2-dev-nvfp4-mixed	unet	flux2|dev|nvfp4|mixed	Flux2 Dev Nvfp4 Mixed	Flux2 Dev Nvfp4 Mixed (unet)	unet|diffusion-models	60
flux2klein-4b-distill-aio-fp8	unet	flux2klein|4b|distill|aio|fp8	Flux2Klein 4B Distill Aio Fp8	Flux2Klein 4B Distill Aio Fp8 (unet)	unet|checkpoints	90
fluxtoolsredux-reduxdev	unet	fluxtoolsredux|reduxdev	Fluxtoolsredux Reduxdev	Fluxtoolsredux Reduxdev (unet)	unet|style-models	60
general	unet	general	General	General (unet)	unet|BiRefNet	60
gfpganv1.3	unet	gfpganv1.3	Gfpganv1.3	Gfpganv1.3 (unet)	unet|facerestore-models	60
gfpganv1.4	unet	gfpganv1.4	Gfpganv1.4	Gfpganv1.4 (unet)	unet|facerestore-models	60
gpen-bfr-512	unet	gpen|bfr|512	Gpen Bfr 512	Gpen Bfr 512 (unet)	unet|facerestore-models	60
hand-yolov8n	unet	hand|yolov8n	Hand Yolov8N	Hand Yolov8N (unet)	unet|ultralytics	60
hand-yolov8s	unet	hand|yolov8s	Hand Yolov8S	Hand Yolov8S (unet)	unet|ultralytics	60
hand-yolov9c	unet	hand|yolov9c	Hand Yolov9C	Hand Yolov9C (unet)	unet|ultralytics	60
hidream-e1-1-fp8	unet	hidream|e1|1|fp8	Hidream E1 1 Fp8	Hidream E1 1 Fp8 (unet)	unet|diffusion-models	60
hidream-i1-fast	unet	hidream|i1|fast	Hidream I1 Fast	Hidream I1 Fast (unet)	unet|diffusion-models	60
hidream-i1-full	unet	hidream-i1-full|hidream i1 full	HiDream I1 Full	HiDream I1 完整版图像模型	hidream|image	95
hunyuan-3d	unet	hunyuan|3d	Hunyuan 3D	Hunyuan 3D (unet)	unet|checkpoints	90
hunyuan-image	unet	hunyuan-image|hunyuan image	Hunyuan Image	混元图像生成模型	hunyuan|image	90
hunyuan-video	unet	hunyuan-video|hunyuan video	Hunyuan Video	混元视频生成模型	hunyuan|video	95
hunyuan3d-dit-v2-0-fp16	unet	hunyuan3d|dit|v2|0|fp16	Hunyuan3D Dit V2 0 Fp16	Hunyuan3D Dit V2 0 Fp16 (unet)	unet|unet	60
hunyuan3d-dit-v2-1	unet	hunyuan3d|dit|v2|1	Hunyuan3D Dit V2 1	Hunyuan3D Dit V2 1 (unet)	unet|diffusion-models	60
hunyuanvideo1.5-1080p-sr-distilled	unet	hunyuanvideo1.5|1080p|sr|distilled	Hunyuanvideo1.5 1080P Sr Distilled	Hunyuanvideo1.5 1080P Sr Distilled (unet)	unet|diffusion-models	60
hunyuanvideo1.5-480p-i2v-cfg-distilled	unet	hunyuanvideo1.5|480p|i2v|cfg|distilled	Hunyuanvideo1.5 480P I2V Cfg Distilled	Hunyuanvideo1.5 480P I2V Cfg Distilled (unet)	unet|diffusion-models	60
hunyuanvideo1.5-480p-t2v-cfg-distilled	unet	hunyuanvideo1.5|480p|t2v|cfg|distilled	Hunyuanvideo1.5 480P T2V Cfg Distilled	Hunyuanvideo1.5 480P T2V Cfg Distilled (unet)	unet|diffusion-models	60
hunyuanvideo1.5-720p-i2v	unet	hunyuanvideo1.5|720p|i2v	Hunyuanvideo1.5 720P I2V	Hunyuanvideo1.5 720P I2V (unet)	unet|diffusion-models	60
hunyuanvideo1.5-720p-sr-distilled	unet	hunyuanvideo1.5|720p|sr|distilled	Hunyuanvideo1.5 720P Sr Distilled	Hunyuanvideo1.5 720P Sr Distilled (unet)	unet|checkpoints	90
hunyuanvideo1.5-720p-t2v	unet	hunyuanvideo1.5|720p|t2v	Hunyuanvideo1.5 720P T2V	Hunyuanvideo1.5 720P T2V (unet)	unet|diffusion-models	60
inspyrenet	unet	inspyrenet	Inspyrenet	Inspyrenet (unet)	unet|RMBG	60
inspyrenet-swinb	unet	inspyrenet|swinb	Inspyrenet Swinb	Inspyrenet Swinb (unet)	unet|RMBG	60
interiordesignsuperm	unet	interiordesignsuperm	Interiordesignsuperm	Interiordesignsuperm (unet)	unet|checkpoints	90
japanesestylerealistic	unet	japanesestylerealistic	Japanesestylerealistic	Japanesestylerealistic (unet)	unet|checkpoints	90
juggernautxlrdphoto2lightning	unet	juggernautxlrdphoto2lightning	Juggernautxlrdphoto2Lightning	Juggernautxlrdphoto2Lightning (unet)	unet|checkpoints	90
lotus-depth-d-v1-1	unet	lotus|depth|d|v1|1	Lotus Depth D V1 1	Lotus Depth D V1 1 (unet)	unet|diffusion-models	60
ltx-2-3-22b-dev-transformer-only	unet	ltx-2-3-22b-dev|transformer-only	LTX 2.3 22B Transformer Only	LTX 2.3 仅 Transformer 版本	ltx|video|transformer	90
ltx-2.3-22b-dev	unet	ltx-2.3-22b|ltx 2.3 22b|dev	LTX 2.3 22B Dev	LTX 2.3 22B 开发版视频模型	ltx|video|22b	100
ltx-2.3-22b-dev-fp8	unet	ltx|2.3|22b|dev|fp8	Ltx 2.3 22B Dev Fp8	Ltx 2.3 22B Dev Fp8 (unet)	unet|checkpoints	90
ltx-2.3-22b-distilled	unet	ltx-2.3-22b-distilled|distilled-transformer	LTX 2.3 22B Distilled	LTX 2.3 22B 蒸馏版视频模型	ltx|video|distilled	95
ltx-2.3-22b-distilled-1.1-transformer-only	unet	ltx|2.3|22b|distilled|1.1	Ltx 2.3 22B Distilled 1.1 Transformer Only	Ltx 2.3 22B Distilled 1.1 Transformer Only (unet)	unet|diffusion-models	60
ltx-2.3-22b-distilled-transformer-only	unet	ltx|2.3|22b|distilled|transformer	Ltx 2.3 22B Distilled Transformer Only	Ltx 2.3 22B Distilled Transformer Only (unet)	unet|checkpoints	90
majicmixrealistic	unet	majicmixrealistic	Majicmixrealistic	Majicmixrealistic (unet)	unet|checkpoints	90
matting	unet	matting	Matting	Matting (unet)	unet|BiRefNet	60
melbandroformer	unet	melbandroformer	Melbandroformer	Melbandroformer (unet)	unet|diffusion-models	60
model	unet	model	Model	Model (unet)	unet|hidream-i1-fast-local	60
newbie-image-exp0.1-bf16	unet	newbie|image|exp0.1|bf16	Newbie Image Exp0.1 Bf16	Newbie Image Exp0.1 Bf16 (unet)	unet|diffusion-models	60
person-yolov8m-seg	unet	person|yolov8m|seg	Person Yolov8M Seg	Person Yolov8M Seg (unet)	unet|ultralytics	60
pytorch-model	unet	pytorch|model	Pytorch Model	Pytorch Model (unet)	unet|vitmatte	60
qwen-image	unet	qwen-image|qwen image	Qwen Image	Qwen 图像生成模型	qwen|image	90
qwen-image-2512	unet	qwen|image|2512	Qwen Image 2512	Qwen Image 2512 (unet)	unet|checkpoints	90
qwen-image-2512-fp8	unet	qwen|image|2512|fp8	Qwen Image 2512 Fp8	Qwen Image 2512 Fp8 (unet)	unet|checkpoints	90
qwen-image-edit	unet	qwen|image|edit	Qwen Image Edit	Qwen Image Edit (unet)	unet|diffusion-models	60
qwen-image-edit-2511	unet	qwen-image-edit|qwen image edit|2511	Qwen Image Edit 2511	Qwen 图像编辑 2511 模型	qwen|image|edit	90
qwen-image-layered	unet	qwen|image|layered	Qwen Image Layered	Qwen Image Layered (unet)	unet|diffusion-models	60
qwen-rapid-aio-nsfw-v23	unet	qwen|rapid|aio|nsfw|v23	Qwen Rapid Aio Nsfw V23	Qwen Rapid Aio Nsfw V23 (unet)	unet|checkpoints	90
realvisxl	unet	realvisxl	Realvisxl	Realvisxl (unet)	unet|checkpoints	90
rmbg1.4	unet	rmbg1.4	Rmbg1.4	Rmbg1.4 (unet)	unet|RMBG	60
rmbg2	unet	rmbg2	Rmbg2	Rmbg2 (unet)	unet|RMBG	60
sam-vit-b-01ec64	unet	sam|vit|b|01ec64	Sam Vit B 01Ec64	Sam Vit B 01Ec64 (unet)	unet|sams	60
sam2-hiera-base-plus	unet	sam2-hiera|sam2 hiera|base-plus	SAM 2 Hiera Base Plus	SAM 2 Hiera 基础增强版	sam|segmentation	80
sam3	unet	sam3	SAM 3	Segment Anything Model 3	sam|segmentation	85
sam3-fp16	unet	sam3|fp16	Sam3 Fp16	Sam3 Fp16 (unet)	unet|sam3	60
sam3.1	unet	sam3.1	Sam3.1	Sam3.1 (unet)	unet|sam3	60
sd-xl-base-1.0	unet	sd|xl|base|1.0	Sd Xl Base 1.0	Sd Xl Base 1.0 (unet)	unet|checkpoints	90
sd15	unet	sd1.5|stable-diffusion-1.5	SD 1.5	Stable Diffusion 1.5 经典模型	sd|legacy	75
sd3.5-large	unet	sd3.5|large|stable-diffusion	SD 3.5 Large	Stable Diffusion 3.5 大型模型	sd|latest|text-to-image	95
sd3.5-medium	unet	sd3.5|medium|stable-diffusion	SD 3.5 Medium	Stable Diffusion 3.5 中型模型	sd|latest|text-to-image	90
sdmatte	unet	sdmatte	Sdmatte	Sdmatte (unet)	unet|RMBG	60
sdmatte-plus	unet	sdmatte|plus	Sdmatte Plus	Sdmatte Plus (unet)	unet|RMBG	60
sdxl	unet	sdxl|stable-diffusion-xl	SDXL	Stable Diffusion XL 模型	sd|modern	85
supir-v0f	unet	supir|v0f	Supir V0F	Supir V0F (unet)	unet|checkpoints	90
supir-v0q	unet	supir|v0q	Supir V0Q	Supir V0Q (unet)	unet|checkpoints	90
ultra	unet	ultra	Ultra	Ultra (unet)	unet|checkpoints	90
v1-5-pruned-emaonly	unet	v1|5|pruned|emaonly	V1 5 Pruned Emaonly	V1 5 Pruned Emaonly (unet)	unet|checkpoints	90
vitpose-l-wholebody	unet	vitpose|l|wholebody	Vitpose L Wholebody	Vitpose L Wholebody (unet)	unet|detection	60
wan2.2-animate-14b	unet	wan2.2|animate|14b	Wan2.2 Animate 14B	Wan2.2 Animate 14B (unet)	unet|diffusion-models	60
wan2.2-fun-camera-high-noise-14b	unet	wan2.2|fun|camera|high|noise	Wan2.2 Fun Camera High Noise 14B	Wan2.2 Fun Camera High Noise 14B (unet)	unet|diffusion-models	60
wan2.2-fun-camera-low-noise-14b	unet	wan2.2|fun|camera|low|noise	Wan2.2 Fun Camera Low Noise 14B	Wan2.2 Fun Camera Low Noise 14B (unet)	unet|diffusion-models	60
wan2.2-fun-control-high-noise-14b	unet	wan2.2|fun|control|high|noise	Wan2.2 Fun Control High Noise 14B	Wan2.2 Fun Control High Noise 14B (unet)	unet|diffusion-models	60
wan2.2-fun-control-low-noise-14b	unet	wan2.2|fun|control|low|noise	Wan2.2 Fun Control Low Noise 14B	Wan2.2 Fun Control Low Noise 14B (unet)	unet|diffusion-models	60
wan2.2-fun-inpaint-high-noise-14b	unet	wan2.2|fun|inpaint|high|noise	Wan2.2 Fun Inpaint High Noise 14B	Wan2.2 Fun Inpaint High Noise 14B (unet)	unet|diffusion-models	60
wan2.2-fun-inpaint-low-noise-14b	unet	wan2.2|fun|inpaint|low|noise	Wan2.2 Fun Inpaint Low Noise 14B	Wan2.2 Fun Inpaint Low Noise 14B (unet)	unet|diffusion-models	60
wan2.2-i2v-high-noise-14b	unet	wan2.2|i2v|high|noise|14b	Wan2.2 I2V High Noise 14B	Wan2.2 I2V High Noise 14B (unet)	unet|diffusion-models	60
wan2.2-i2v-low-noise-14b	unet	wan2.2|i2v|low|noise|14b	Wan2.2 I2V Low Noise 14B	Wan2.2 I2V Low Noise 14B (unet)	unet|diffusion-models	60
wan2.2-rapid-mega-aio-nsfw-v12.2	unet	wan2.2|rapid|mega|aio|nsfw	Wan2.2 Rapid Mega Aio Nsfw V12.2	Wan2.2 Rapid Mega Aio Nsfw V12.2 (unet)	unet|checkpoints	90
wan2.2-remix-nsfw-i2v-14b-low-lighting.1	unet	wan2.2|remix|nsfw|i2v|14b	Wan2.2 Remix Nsfw I2V 14B Low Lighting.1	Wan2.2 Remix Nsfw I2V 14B Low Lighting.1 (unet)	unet|diffusion-models	60
wan2.2-s2v-14b	unet	wan2.2|s2v|14b	Wan2.2 S2V 14B	Wan2.2 S2V 14B (unet)	unet|diffusion-models	60
wan2.2-t2v-high-noise-14b	unet	wan2.2|t2v|high|noise|14b	Wan2.2 T2V High Noise 14B	Wan2.2 T2V High Noise 14B (unet)	unet|diffusion-models	60
wan2.2-t2v-low-noise-14b	unet	wan2.2|t2v|low|noise|14b	Wan2.2 T2V Low Noise 14B	Wan2.2 T2V Low Noise 14B (unet)	unet|diffusion-models	60
wan2.2-ti2v-5b	unet	wan2.2|ti2v|5b	Wan2.2 Ti2V 5B	Wan2.2 Ti2V 5B (unet)	unet|diffusion-models	60
wan21-i2v-14b	unet	wan2.1-i2v|wan21-i2v|image-to-video	Wan 2.1 I2V 14B	Wan 2.1 图生视频 14B 模型	wan|video|image-to-video	100
wan21-t2v-14b	unet	wan2.1|wan21|wan-2.1|t2v	Wan 2.1 T2V 14B	Wan 2.1 文生视频 14B 模型	wan|video|text-to-video	100
wan22-rapid-mega	unet	wan2.2|rapid|mega|aio	Wan 2.2 Rapid Mega	Wan 2.2 快速全能模型	wan|video|all-in-one	95
xsarchitectural	unet	xsarchitectural	Xsarchitectural	Xsarchitectural (unet)	unet|checkpoints	90
yolo11x-train28-best	unet	yolo11x|train28|best	Yolo11X Train28 Best	Yolo11X Train28 Best (unet)	unet|yolo	60
yolov10m	unet	yolov10m	Yolov10M	Yolov10M (unet)	unet|detection	60
z-image	unet	z|image	Z Image	Z Image (unet)	unet|diffusion-models	60
zimage	unet	zimage	Zimage	Zimage (unet)	unet|diffusion-models	60
diffusion-pytorch-model	unknown	diffusion|pytorch|model	Diffusion Pytorch Model	Diffusion Pytorch Model (unknown)	unknown|z-image-turbo-nvfp4-local	60
model	unknown	model	Model	Model (unknown)	unknown|LLM	60
pytorch-model	unknown	pytorch|model	Pytorch Model	Pytorch Model (unknown)	unknown|LLM	60
qwen3.5-9b	unknown	qwen3.5|9b	Qwen3.5 9B	Qwen3.5 9B (unknown)	unknown|LLM	60
rife47	unknown	rife47	Rife47	Rife47 (unknown)	unknown|frame-interpolatiom	60
rifeheavy	unknown	rifeheavy	Rifeheavy	Rifeheavy (unknown)	unknown|frame-interpolatiom	60
1xskincontrast-superultracompact	upscaler	1xskincontrast|superultracompact	1Xskincontrast Superultracompact	1Xskincontrast Superultracompact (upscaler)	upscaler|upscale-models	75
2xnomosuni-span-multijpg-ldl	upscaler	2xnomosuni|span|multijpg|ldl	2Xnomosuni Span Multijpg Ldl	2Xnomosuni Span Multijpg Ldl (upscaler)	upscaler|upscale-models	75
4x-animesharp	upscaler	4x|animesharp	4X Animesharp	4X Animesharp (upscaler)	upscaler|upscale-models	75
4xfaceupdat	upscaler	4xfaceupdat	4Xfaceupdat	4Xfaceupdat (upscaler)	upscaler|upscale-models	75
4xfaceupsharpdat	upscaler	4xfaceupsharpdat	4Xfaceupsharpdat	4Xfaceupsharpdat (upscaler)	upscaler|upscale-models	75
4xnomos8k-atd-jpg	upscaler	4xnomos8k|atd|jpg	4Xnomos8K Atd Jpg	4Xnomos8K Atd Jpg (upscaler)	upscaler|upscale-models	75
4xnomos8kschat-l	upscaler	4xnomos8kschat|l	4Xnomos8Kschat L	4Xnomos8Kschat L (upscaler)	upscaler|upscale-models	75
8xnmkdsuperscale-150000g	upscaler	8xnmkdsuperscale|150000g	8Xnmkdsuperscale 150000G	8Xnmkdsuperscale 150000G (upscaler)	upscaler|upscale-models	75
architecturerealmix-v11	upscaler	architecturerealmix-v11|architecture-realmix|v11	Architecture RealMix v11	架构真实混合 v11 超分	upscaler|architecture	75
bsrgan	upscaler	bsrgan	Bsrgan	Bsrgan (upscaler)	upscaler|upscale-models	75
dat-x4	upscaler	dat|x4	Dat X4	Dat X4 (upscaler)	upscaler|upscale-models	75
diffusion-pytorch-model-streaming-dmd	upscaler	diffusion|pytorch|model|streaming|dmd	Diffusion Pytorch Model Streaming Dmd	Diffusion Pytorch Model Streaming Dmd (upscaler)	upscaler|FlashVSR-v1.1	60
ema-vae	upscaler	ema|vae	Ema Vae	Ema Vae (upscaler)	upscaler|SEEDVR2	60
esrgan-4x	upscaler	esrgan|4x	Esrgan 4X	Esrgan 4X (upscaler)	upscaler|upscale-models	75
flashvsr1-1	upscaler	flashvsr1-1|flashvsr 1.1	FlashVSR 1.1	FlashVSR 1.1 快速视频超分	upscaler|video|fast	85
hunyuanvideo15-latent-upsampler-1080p	upscaler	hunyuanvideo15|latent|upsampler|1080p	Hunyuanvideo15 Latent Upsampler 1080P	Hunyuanvideo15 Latent Upsampler 1080P (upscaler)	upscaler|latent-upscale-models	60
interiordesignsuperm-v2	upscaler	interiordesignsuperm-v2|interior-design-superm|v2	Interior Design SuperM v2	室内设计超级模型 v2	upscaler|interior	70
lq-proj-in	upscaler	lq|proj|in	Lq Proj In	Lq Proj In (upscaler)	upscaler|FlashVSR	60
ltx-2.3-spatial-upscaler-x2-1.0	upscaler	ltx-2.3-spatial-upscaler-x2-1.0|x2-1.0	LTX 2.3 Spatial Upscaler x2 1.0	LTX 2.3 空间超分 x2 v1.0	ltx|upscaler|2x	95
ltx-2.3-spatial-upscaler-x2-1.1	upscaler	ltx-2.3-spatial-upscaler-x2-1.1|spatial-upscaler|x2-1.1	LTX 2.3 Spatial Upscaler x2 1.1	LTX 2.3 空间超分 x2 v1.1	ltx|upscaler|2x	100
prompt	upscaler	prompt	Prompt	Prompt (upscaler)	upscaler|FlashVSR	60
real-esrgan-x4	upscaler	real-esrgan-x4|realesrgan x4|4x	Real-ESRGAN x4	Real-ESRGAN 4倍超分模型	upscaler|4x|general	90
realesrgan-x2plus	upscaler	realesrgan|x2plus	Realesrgan X2Plus	Realesrgan X2Plus (upscaler)	upscaler|upscale-models	75
realesrgan-x4plus	upscaler	realesrgan|x4plus	Realesrgan X4Plus	Realesrgan X4Plus (upscaler)	upscaler|upscale-models	75
realesrgan-x4plus-anime-6b	upscaler	realesrgan|x4plus|anime|6b	Realesrgan X4Plus Anime 6B	Realesrgan X4Plus Anime 6B (upscaler)	upscaler|upscale-models	75
seedvr2-ema-3b	upscaler	seedvr2-ema-3b|seedvr2|3b	SeedVR2 EMA 3B	SeedVR2 指数移动平均 3B 超分	upscaler|ema|3b	80
seedvr2-ema-7b	upscaler	seedvr2|ema|7b	Seedvr2 Ema 7B	Seedvr2 Ema 7B (upscaler)	upscaler|SEEDVR2	60
seedvr2-ema-7b-sharp	upscaler	seedvr2|ema|7b|sharp	Seedvr2 Ema 7B Sharp	Seedvr2 Ema 7B Sharp (upscaler)	upscaler|SEEDVR2	60
swinir-4x	upscaler	swinir|4x	Swinir 4X	Swinir 4X (upscaler)	upscaler|upscale-models	75
swinir-x4	upscaler	swinir-x4|swin ir x4|4x	SwinIR x4	SwinIR 4倍超分模型	upscaler|4x|general	85
tcdecoder	upscaler	tcdecoder	Tcdecoder	Tcdecoder (upscaler)	upscaler|FlashVSR	60
wan2-1-flashvsr-lq-proj-model	upscaler	wan2|1|flashvsr|lq|proj	Wan2 1 Flashvsr Lq Proj Model	Wan2 1 Flashvsr Lq Proj Model (upscaler)	upscaler|FlashVSR	60
wan2.1-vae	upscaler	wan2.1|vae	Wan2.1 Vae	Wan2.1 Vae (upscaler)	upscaler|FlashVSR	60
ace-1.5-vae	vae	ace-1.5-vae|ace 1.5 vae	ACE 1.5 VAE	ACE 1.5 音频 VAE	ace|vae|audio	85
diffusion-pytorch-model	vae	diffusion-pytorch-model|pytorch	Diffusion PyTorch Model	扩散模型 PyTorch 格式 VAE	vae|pytorch	75
diffusion-pytorch-model-streaming-dmd	vae	diffusion-pytorch-model-streaming-dmd|streaming-dmd	Diffusion Streaming DMD	流式蒸馏匹配扩散模型	vae|distillation	70
diffusion-pytorch-model.fp16	vae	diffusion|pytorch|model.fp16	Diffusion Pytorch Model.Fp16	Diffusion Pytorch Model.Fp16 (vae)	vae|vae	85
ema-vae	vae	ema-vae|ema vae	EMA VAE	指数移动平均 VAE	vae|ema	80
flux1-krea-dev-vae	vae	flux1-krea-dev-vae|flux1 krea dev vae	Flux1 Krea Dev VAE	Flux1 Krea 开发版 VAE	flux|vae	80
flux2-dev-ae	vae	flux2-dev-ae|flux2 dev ae	Flux2 Dev AE	Flux 2 开发版自动编码器	flux|vae|autoencoder	85
flux2-vae	vae	flux2-vae|flux2 vae	Flux2 VAE	Flux 2 VAE 编解码器	flux|vae	90
full-encoder-small-decoder	vae	full|encoder|small|decoder	Full Encoder Small Decoder	Full Encoder Small Decoder (vae)	vae|vae	85
hunyuan3d-vae-v2-1	vae	hunyuan3d|vae|v2|1	Hunyuan3D Vae V2 1	Hunyuan3D Vae V2 1 (vae)	vae|vae	85
hunyuanvideo-1.5-vae	vae	hunyuanvideo|1.5|vae	Hunyuanvideo 1.5 Vae	Hunyuanvideo 1.5 Vae (vae)	vae|vae	85
hunyuanvideo15-vae	vae	hunyuanvideo15|vae	Hunyuanvideo15 Vae	Hunyuanvideo15 Vae (vae)	vae|vae	85
llava-llama3	vae	llava|llama3	Llava Llama3	Llava Llama3 (vae)	vae|vae	85
ltx23-audio-vae	vae	ltx23-audio-vae|ltx23 audio vae|audio-vae	LTX23 Audio VAE	LTX 2.3 音频 VAE 编解码器	ltx|vae|audio	95
ltx23-video-vae	vae	ltx23-video-vae|ltx23 video vae|video-vae	LTX23 Video VAE	LTX 2.3 视频 VAE 编解码器	ltx|vae|video	100
qwen-2512-vae	vae	qwen|2512|vae	Qwen 2512 Vae	Qwen 2512 Vae (vae)	vae|vae	85
qwen-image-layered-vae	vae	qwen|image|layered|vae	Qwen Image Layered Vae	Qwen Image Layered Vae (vae)	vae|vae	85
qwen-image-vae	vae	qwen-image-vae|qwen image vae	Qwen Image VAE	Qwen 图像 VAE 编解码器	qwen|vae	85
sdxl-vae	vae	sdxl|vae	Sdxl Vae	Sdxl Vae (vae)	vae|vae	85
taef1-decoder	vae	taef1|decoder	Taef1 Decoder	Taef1 Decoder (vae)	vae|vae-approx	60
taef1-encoder	vae	taef1|encoder	Taef1 Encoder	Taef1 Encoder (vae)	vae|vae-approx	60
taeltx2-3	vae	taeltx2|3	Taeltx2 3	Taeltx2 3 (vae)	vae|vae	85
taesd-decoder	vae	taesd|decoder	Taesd Decoder	Taesd Decoder (vae)	vae|vae-approx	60
taesd-encoder	vae	taesd|encoder	Taesd Encoder	Taesd Encoder (vae)	vae|vae-approx	60
taesd3-decoder	vae	taesd3|decoder	Taesd3 Decoder	Taesd3 Decoder (vae)	vae|vae-approx	60
taesd3-encoder	vae	taesd3|encoder	Taesd3 Encoder	Taesd3 Encoder (vae)	vae|vae-approx	60
taesdxl-decoder	vae	taesdxl|decoder	Taesdxl Decoder	Taesdxl Decoder (vae)	vae|vae-approx	60
taesdxl-encoder	vae	taesdxl|encoder	Taesdxl Encoder	Taesdxl Encoder (vae)	vae|vae-approx	60
vae-ft-mse-840000-ema-pruned	vae	vae-ft-mse|vae ft mse|840000|ema-pruned	VAE FT MSE 840K EMA Pruned	微调 MSE VAE 84万步剪枝版	vae|finetuned	75
wan-2.1-vae	vae	wan|2.1|vae	Wan 2.1 Vae	Wan 2.1 Vae (vae)	vae|vae	85
wan2.1-vae	vae	wan2.1-vae|wan2.1 vae	Wan 2.1 VAE	Wan 2.1 视频 VAE 编解码器	wan|vae|video	90
wan2.2-vae	vae	wan2.2|vae	Wan2.2 Vae	Wan2.2 Vae (vae)	vae|vae	85
video\wan2.2-remix-nsfw-i2v-14b-low-lighting-fp8-e4m3fn-v2.1	unet	video\wan2.2|remix|nsfw|i2v|14b|low	Video\Wan2.2 Remix Nsfw I2V 14B Low Lighting Fp8 E4M3Fn V2.1	Video\Wan2.2 Remix Nsfw I2V 14B Low Lighting Fp8 E4M3Fn V2.1 (video model from official workflows)	unet|video|official-workflow|wan	96
wan\wan2.2-i2v-lightx2v-4steps-lora-v1-high-noise	lora	wan\wan2.2|i2v|lightx2v|4steps|lora|v1	Wan\Wan2.2 I2V Lightx2V 4Steps Lora V1 High Noise	Wan\Wan2.2 I2V Lightx2V 4Steps Lora V1 High Noise (video model from official workflows)	lora|video|official-workflow|wan	100
wan\wan2.2-i2v-lightx2v-4steps-lora-v1-low-noise	lora	wan\wan2.2|i2v|lightx2v|4steps|lora|v1	Wan\Wan2.2 I2V Lightx2V 4Steps Lora V1 Low Noise	Wan\Wan2.2 I2V Lightx2V 4Steps Lora V1 Low Noise (video model from official workflows)	lora|video|official-workflow|wan	100
wan2.2-remix-nsfw-i2v-14b-low-lighting-fp8-e4m3fn-v2.1	unet	wan2.2|remix|nsfw|i2v|14b|low	Wan2.2 Remix Nsfw I2V 14B Low Lighting Fp8 E4M3Fn V2.1	Wan2.2 Remix Nsfw I2V 14B Low Lighting Fp8 E4M3Fn V2.1 (video model from official workflows)	unet|video|official-workflow|wan	99
wan2-2-animate-14b-fp8-e4m3fn-scaled-kj	unet	wan2|2|animate|14b|fp8|e4m3fn	Wan2 2 Animate 14B Fp8 E4M3Fn Scaled Kj	Wan2 2 Animate 14B Fp8 E4M3Fn Scaled Kj (video model from official workflows)	unet|video|official-workflow|wan	93
wananimate-relight-lora-fp16	lora	wananimate|relight|lora|fp16	Wananimate Relight Lora Fp16	Wananimate Relight Lora Fp16 (video model from official workflows)	lora|video|official-workflow|wan	93
lightx2v-i2v-14b-480p-cfg-step-distill-rank64-bf16	lora	lightx2v|i2v|14b|480p|cfg|step	Lightx2V I2V 14B 480P Cfg Step Distill Rank64 Bf16	Lightx2V I2V 14B 480P Cfg Step Distill Rank64 Bf16 (video model from official workflows)	lora|video|official-workflow	73
ltx-2.3-22b-distilled-lora-384	lora	ltx|2.3|22b|distilled|lora|384	Ltx 2.3 22B Distilled Lora 384	Ltx 2.3 22B Distilled Lora 384 (video model from official workflows)	lora|video|official-workflow|ltx	93
